duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,num_failed_logins,logged_in,root_shell,su_attempted,num_file_creations,num_shells,num_access_files,num_outbound_cmds,is_host_login,is_guest_login,count,srv_count,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,class
0.0,0.5,0.3384615384615385,0.9,2.8437715402649348e-05,0.00013310145487880167,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.09411764705882353,0.0,0.04,1.0,0.0,0.0,0.0,1
0.0,1.0,0.7076923076923077,0.9,3.652550602175146e-06,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24705882352941178,0.050980392156862744,0.06,0.0,1.0,0.9,0.11,0.0,0
0.0,0.5,0.3384615384615385,0.9,2.77854742236895e-05,6.002232518692667e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01764705882352941,0.01764705882352941,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.109119427447039e-05,5.0863074265545005e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.06862745098039216,0.0,0.11,0.7333333333333333,0.0,0.01,0.01,1
0.0,0.5,0.3384615384615385,0.9,2.77854742236895e-05,0.00034142569392044,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.1,0.0,0.08,0.28627450980392155,0.0,0.01,0.04,1
0.16617308325106944,1.0,0.6307692307692307,0.9,1.9175890661419514e-05,2.0462156313725e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40784313725490196,0.6,0.85,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.8743126030214935e-05,0.00034454373678729334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021568627450980392,0.027450980392156862,0.0,0.2,1.0,0.0,0.0,0.0,1
0.0006834231908269421,0.5,0.27692307692307694,0.9,0.00013097002873513737,0.000600418129548445,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.07450980392156863,0.32,0.05,0.0,1
0.0,1.0,0.16923076923076924,0.9,5.870170610638627e-06,2.8841896518393334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13137254901960785,0.28823529411764703,0.0,0.01,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.1438024825864644e-05,0.00016584090498076169,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03137254901960784,0.06666666666666668,0.0,0.06,0.4980392156862745,0.0,0.01,0.03,1
0.0,0.5,0.3384615384615385,0.9,2.9611749524777074e-05,0.00128385415042686,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.041176470588235294,0.0,0.18,0.16862745098039217,0.0,0.02,0.14,1
0.0,1.0,0.6307692307692307,0.9,6.731128966865626e-05,7.795107167133334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156862745098039,0.8156862745098039,0.0,0.0,1.0,0.0,1.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.782998837967115e-05,0.00042756162811726336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.01764705882352941,0.0,0.4,0.01568627450980392,0.0,0.25,0.05,1
0.0,0.5,0.3384615384615385,0.9,3.156847306165662e-05,0.000806208958760765,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.050980392156862744,0.0,0.08,0.01,1
0.0,0.5,0.2923076923076923,0.9,1.565378829503634e-06,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.33,0.83,0.03,1
0.0,1.0,0.16923076923076924,0.9,5.739722374846657e-06,8.574617883846667e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28823529411764703,0.44509803921568625,0.0,0.01,1.0,0.0,0.01,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.069984956709448e-05,0.0005080461096179151,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00980392156862745,0.00980392156862745,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,1.0,0.16923076923076924,0.9,6.0006188464305966e-06,1.4615825938375002e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396078431372549,0.396078431372549,0.0,0.0,1.0,0.01,0.0,0.0,1
0.0,1.0,0.16923076923076924,0.9,5.870170610638627e-06,8.769495563025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29215686274509806,0.4470588235294118,0.0,0.01,1.0,0.01,0.01,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.817681893106541e-05,0.00216197297280443,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.011764705882352941,0.0,0.43,0.1803921568627451,0.0,0.02,0.04,1
0.0,0.5,0.3384615384615385,0.9,2.791592245948147e-05,0.004451201070112312,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,0.08431372549019608,0.0,0.09,0.6862745098039216,0.0,0.01,0.01,1
0.0,1.0,0.16923076923076924,0.9,5.478825903262719e-06,2.2605810784686667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32745098039215687,0.32745098039215687,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.626460955016752e-05,0.00013797339685826002,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.9742197760569043e-05,5.729403767843e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0392156862745098,0.0,0.0,0.34509803921568627,0.0,0.01,0.05,1
0.0,1.0,0.16923076923076924,0.9,5.870170610638627e-06,8.769495563025e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19803921568627453,0.20784313725490197,0.0,0.02,1.0,0.01,0.0,0.0,1
0.0004809274305819222,1.0,0.7076923076923077,0.9,1.3697064758156797e-05,2.8647018839215e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.22745098039215686,0.05,0.05,0.0,1
0.0,0.5,0.6307692307692307,0.9,0.0004924420901146849,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0,0.38,0.0,0.9372549019607843,0.05,0.37,0.0,1
0.0,0.0,0.9384615384615385,0.9,1.017496239177362e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.01568627450980392,0.1,0.0,1.0,0.01,0.07,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.265657310397402e-05,8.204350293407834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,1.0,0.0,0.0,0.0,1
0.0,1.0,0.16923076923076924,0.9,5.609274139054688e-06,1.3836315221661667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39215686274509803,0.39215686274509803,0.01,0.01,1.0,0.01,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3411764705882353,0.07,0.01,0.0,1
0.0,0.5,0.3384615384615385,0.9,4.7483157828276895e-05,0.010782192233578828,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10196078431372549,0.0,0.04,0.02,1
0.0,0.5,0.3384615384615385,0.9,3.8612677794422966e-05,5.8658181432678336e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03529411764705882,0.050980392156862744,0.0,0.07,0.20392156862745098,0.0,0.02,0.07,1
0.0,0.5,0.3384615384615385,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01568627450980392,0.0,0.25,0.05,1
0.0,0.5,0.3384615384615385,0.9,3.7177747200711304e-05,5.924281447021334e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060784313725490195,0.06470588235294117,0.0,0.09,0.396078431372549,0.0,0.01,0.03,1
0.00693547978839193,0.5,0.8769230769230769,0.9,3.6786402493335397e-05,0.0014789267072843717,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16078431372549018,0.1,0.02,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.5046061272058144e-05,0.0013395891666718633,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03725490196078431,0.03725490196078431,0.0,0.0,0.9647058823529412,0.0,0.0,0.02,1
0.00037967955045941227,0.5,0.7846153846153847,0.9,0.0001171425157411886,6.450451180802834e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,0.0,0.44705882352941173,0.05,0.01,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.8612677794422966e-05,0.004812504287308942,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,0.12549019607843137,0.0,0.03,0.03,1
0.0,0.5,0.2923076923076923,0.9,9.757528037239318e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8156862745098039,0.01,0.44,0.02,1
0.0,1.0,0.16923076923076924,0.9,5.739722374846657e-06,2.2021177747151668e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411764705882,0.2450980392156863,0.0,0.02,1.0,0.0,0.0,0.0,1
0.0,1.0,0.16923076923076924,0.9,5.870170610638627e-06,1.3446559863305001e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17254901960784313,0.17450980392156862,0.0,0.02,1.0,0.01,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.9872645996361013e-05,0.003101478264123175,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058823529411764705,0.047058823529411764,0.0,0.16,1.0,0.0,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,2.7394129516313594e-05,7.717156095462e-05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0196078431372549,0.043137254901960784,0.0,0.09,0.6392156862745098,0.0,0.01,0.04,1
0.0,1.0,0.16923076923076924,0.9,6.0006188464305966e-06,2.6113609009896667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13529411764705884,0.29215686274509806,0.03,0.01,1.0,0.01,0.0,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.026399070373692e-05,0.0025998631179181453,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.011764705882352941,0.0,0.0,0.32156862745098036,0.0,0.01,0.01,1
0.0,0.5,0.3384615384615385,0.9,3.756909190808721e-05,0.000320963537606715,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,0.0,0.0,0.5882352941176471,0.0,0.01,0.05,1
0.0,0.5,0.5076923076923077,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36470588235294116,0.01764705882352941,0.07,0.0,1.0,0.07,0.0,0.0,0
0.0,0.5,0.3384615384615385,0.9,3.9786711916550696e-05,0.00037962171903939336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00784313725490196,0.00784313725490196,0.0,0.0,0.03529411764705882,0.0,0.11,0.06,1
0.0,0.5,0.3384615384615385,0.9,4.435240016926963e-05,0.0001520045897591,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.00196078431372549,0.0,0.0,0.22352941176470587,0.0,0.02,0.03,1
0.0,0.5,0.2923076923076923,0.9,8.361731914265245e-05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00196078431372549,0.0,1.0,0.7803921568627451,0.03,0.17,0.0,1
0.0,0.5,0.3384615384615385,0.9,3.743864367229524e-05,0.014479606440629346,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392156862745098,0.00392156862745098,0.0,0.0,0.09019607843137255,0.0,0.04,0.04,1
